"","x1","x2"
"778",582369.626794967,4168094.3582485
"779",585304.847502535,4167837.50986005
"780",600112.271955055,4167820.25690526
"781",604038.353353801,4167119.46778267
"782",606521.452127272,4168237.16023394
"783",607456.456358482,4167959.97173145
"784",545534.350785262,4168774.98357924
"785",547293.00641027,4169246.16054832
"786",547818.298287905,4169030.17201737
"787",549018.588593572,4168411.11325953
"788",551218.204268159,4169396.71390242
"789",552292.449545581,4168707.20645107
"790",554136.381981811,4168357.79704686
"791",575992.241098556,4168768.58983774
"792",578145.183526403,4169550.10757149
"793",578943.191135383,4168356.7493419
"794",579768.410207917,4168649.86696991
"795",581623.962407155,4169539.88498164
"796",583103.358096788,4169238.93243501
"797",596106.138018702,4169399.19007593
"798",597253.390754928,4169489.80692424
"799",599050.189949512,4169458.5865931
"800",600635.996891288,4169001.13836609
"801",601307.250172075,4168411.35799604
"802",605945.969387022,4168529.80210951
"803",607559.682278247,4168592.44913727
"804",608865.683894868,4168910.92380685
"805",545534.495462841,4169723.10424556
"806",546455.389184752,4170262.66278957
"807",548621.380894441,4170284.83677698
"808",552392.854832973,4170492.78744764
"809",552893.763506415,4170297.63163706
"810",574556.602929058,4170699.09928897
"811",575275.786618585,4170678.96570997
"812",576031.922949373,4170008.19332223
"813",577753.555479844,4170251.90941007
"814",579381.934762403,4169809.22127803
"815",580479.932662628,4169979.23355005
"816",581540.586883699,4170758.96072342
"817",582370.462479063,4170409.57685095
"818",596555.005965713,4170592.10162956
"819",597644.966218129,4170810.64628481
"820",599410.915247806,4169646.95680086
"821",599896.150873824,4169733.74879067
"822",600980.423712894,4169979.0344845
"823",602951.690232455,4170370.16209909
"824",605746.692570724,4170196.64763388
"825",607048.614634714,4170478.79041698
"826",609008.005575457,4170614.21774502
"827",610027.754305786,4170036.28665908
"828",545650.770300819,4171436.24144724
"829",546532.51461271,4171883.2160971
"830",547767.907352636,4171883.82456566
"831",550980.390856383,4171854.54659678
"832",551437.782112882,4171282.44964304
"833",574136.832309236,4171807.20404521
"834",575579.109343114,4170973.45460655
"835",576314.866303792,4171922.99918583
"836",578365.072404946,4171612.93534902
"837",578750.844027975,4171489.0353725
"838",579968.718136998,4171273.42513488
"839",581895.699155331,4170990.65549766
"840",583096.723941154,4171555.24682721
"841",595553.614679086,4171344.82161204
"842",597883.06574062,4171073.1496367
"843",599179.684963877,4171962.30841887
"844",599667.873139734,4172035.03944961
"845",606304.497897268,4171185.97613798
"846",607308.343325185,4171140.92256802
"847",609128.238191336,4171518.15278823
"848",610275.95550252,4171478.08017217
"849",610940.383816466,4171219.30338302
"850",612956.027486657,4171274.59675546
"851",614239.321139651,4170860.27419522
"852",544937.954652335,4172779.07551418
"853",546057.887030736,4173038.84024707
"854",547518.59730345,4172385.15561586
"855",550047.197165267,4173162.81119252
"856",551440.848965932,4172674.2378881
"857",569438.572506158,4172998.68629825
"858",571764.362199863,4172875.80006094
"859",572848.428653881,4172246.38184115
"860",573984.710767948,4172764.54528264
"861",575839.621664364,4172152.98228524
"862",576976.509429805,4172299.05062632
"863",577554.946310589,4173053.45467809
"864",579144.742173927,4172918.26938309
"865",580251.27887975,4172093.60835594
"866",581784.363929584,4172602.99614316
"867",583070.292319211,4172761.07032677
"868",584566.660768008,4172660.34651907
"869",594469.220764905,4173012.17030812
"870",595363.959913661,4172925.36923883
"871",596075.049643027,4172722.76810683
"872",597851.452061116,4173231.01546809
"873",599278.917088937,4172328.83443669
"874",599626.235074504,4172069.98188034
"875",603599.324221537,4172276.88002068
"876",605384.222541068,4172407.11860074
"877",606362.909801507,4173212.88058214
"878",606998.330781041,4172251.74208973
"879",611342.437241087,4173154.28341268
"880",612550.039364624,4172142.31757385
"881",613798.695019833,4172947.08528614
"882",545400.309079193,4173692.43703907
"883",546390.628856419,4174457.84040713
"884",548736.778640716,4174341.17068451
"885",549322.641075114,4173725.65591268
"886",551199.857607789,4173635.55766971
"887",551458.782268576,4173469.116152
"888",552853.385185725,4173825.91254676
"889",569180.431865978,4173602.20224733
"890",572204.620492126,4174358.9285854
"891",572526.286904655,4173854.75572225
"892",574258.453283657,4173531.69840261
"893",574922.539394498,4173646.08834635
"894",575992.662207072,4173607.34688655
"895",577610.841709633,4174344.38977448
"896",578527.103083833,4173857.70861125
"897",580833.236243692,4173383.56098546
"898",581539.840231051,4174223.19545859
"899",583364.747129701,4174040.86492594
"900",584067.193949136,4174287.2615826
"901",585555.030394179,4174467.90354048
"902",594110.131052933,4173709.41694874
"903",594692.443387004,4173333.04011498
"904",596649.19531308,4173733.52283523
"905",598071.300318333,4173792.44415103
"906",599266.214495531,4174072.9118686
"907",605629.386595491,4173586.38475467
"908",611196.922006312,4174263.62048901
"909",612005.582108696,4173618.50229715
"910",613578.069275522,4173401.48666745
"911",615039.87446965,4174008.16881105
"912",547385.370417309,4175511.3402152
"913",547656.239442621,4174960.06478708
"914",549107.849877014,4174810.04368059
"915",550428.170292791,4174558.02057324
"916",553693.318929006,4175494.44695829
"917",554004.788292351,4175432.97873759
"918",555890.627263496,4175501.80175747
"919",566284.95706258,4175580.10864673
"920",567397.566359834,4174694.0254899
"921",568568.254465926,4175712.68056964
"922",570761.465481227,4175506.31706655
"923",571096.585019668,4175024.48375329
"924",572457.69245924,4175734.4956682
"925",573556.408541108,4174905.03465072
"926",575529.926880163,4175423.43802237
"927",577165.043966066,4175165.41706872
"928",580736.822566067,4174785.40987778
"929",581408.982548814,4174980.01551382
"930",582585.40238316,4175021.25184995
"931",593247.037973986,4174771.77683887
"932",593394.813465707,4174577.49983075
"933",594690.04303397,4174819.45691012
"934",596889.67540611,4174957.79716313
"935",597326.595268527,4174966.45934106
"936",610597.704835347,4175387.46372339
"937",611111.973438942,4175103.52006875
"938",612351.262404191,4174915.79262754
"939",614037.497945326,4174718.06954196
"940",543716.608485822,4176853.05377342
"941",544105.58469685,4176562.33825987
"942",547938.364252724,4176156.02298746
"943",549790.454216766,4176566.83314269
"944",550714.240958784,4176981.33870087
"945",553188.96126935,4176824.75853138
"946",554721.810336254,4175936.81161137
"947",566012.047826354,4176821.83297989
"948",567109.912067841,4176638.1066408
"949",568225.989821999,4176910.98775727
"950",569266.96254869,4176754.27395524
"951",570666.810312546,4176704.94949485
"952",571379.401683604,4176871.5881232
"953",572283.498593407,4176283.24574485
"954",574019.380914771,4176482.93891687
"955",575777.342430182,4176520.2542897
"956",576219.964735643,4176527.13230372
"957",581101.834664907,4176923.00241989
"958",582634.76899511,4176081.88603143
"959",594081.451745577,4175956.51206943
"960",600668.159796378,4175853.25477568
"961",611646.701838792,4175868.94272267
"962",612270.069583138,4175919.49058517
"963",543980.216328919,4178046.67955168
"964",545599.550851244,4177428.85776767
"965",546626.034057268,4177077.37183171
"966",548361.508696162,4177068.04017708
"967",550396.821850334,4177696.87790842
"968",551339.841087636,4177563.85328649
"969",552831.568605588,4177625.09098301
"970",565492.69770695,4177246.82326161
"971",568329.419672106,4177666.7720356
"972",570778.162784888,4177734.50379597
"973",571680.080631455,4177159.69480672
"974",573140.885113367,4177819.25774512
"975",574324.735386561,4177342.31653052
"976",575240.258557947,4177243.09128244
"977",576121.95135606,4178120.48407249
"978",577625.997630412,4177253.88923827
"979",592191.996440132,4177326.85543543
"980",593301.094660781,4177075.59519345
"981",543607.629499449,4178744.44800695
"982",545932.054794375,4179206.12972216
"983",547377.782114951,4178472.8093343
"984",547697.652060652,4178889.14717976
"985",549284.519282089,4178939.17242433
"986",551242.689072454,4178783.83157485
"987",552401.715031058,4178413.06311659
"988",553199.343740377,4179349.96713239
"989",566516.930716421,4179083.11565886
"990",567514.033352688,4179238.82672842
"991",569336.280412233,4178985.81306541
"992",570993.100297904,4178759.24099088
"993",571072.337142644,4178334.32068854
"994",572389.359511801,4178629.47161017
"995",574468.770618287,4179359.12710649
"996",575243.784366264,4178791.05875879
"997",576492.034364153,4178326.03460777
"998",577378.989947412,4178339.52238724
"999",590151.748987085,4179232.07201131
"1000",591013.211404101,4178694.43479581
"1001",593269.207142958,4179056.210751
"1002",612657.547797687,4179241.08939891
"1003",545772.447856786,4179720.0392633
"1004",548739.957741597,4179902.04302186
"1005",549218.101315066,4179926.34444587
"1006",550833.736160431,4180301.33503376
"1007",551399.672895709,4180625.70348302
"1008",553000.874788132,4180037.26302396
"1009",565410.154724203,4180511.37317411
"1010",566695.382504694,4180219.96536018
"1011",567996.382420709,4180478.67969646
"1012",568857.530910709,4180311.45283061
"1013",570777.735744877,4179950.10751084
"1014",571343.666040213,4180146.28052158
"1015",572962.402240168,4180534.06790833
"1016",573890.668624559,4180259.51540121
"1017",575113.434352008,4179899.88005531
"1018",576142.328269157,4179814.10330732
"1019",589862.484219879,4180385.86540021
"1020",591836.637942928,4180238.88428517
"1021",593256.59179683,4180405.02118481
"1022",593334.860955939,4179807.70364556
"1023",619240.57407657,4179599.37821796
"1024",543377.455885671,4181354.67704023
"1025",544308.164788478,4181032.37383122
"1026",545528.873043734,4181191.826296
"1027",546381.977780822,4181872.99513187
"1028",548724.125457338,4181250.24095812
"1029",550206.324514612,4181938.43611122
"1030",551402.607132539,4181290.98679917
"1031",552824.091454128,4181810.34082261
"1032",561541.184301831,4181775.96373288
"1033",563466.195850434,4180778.80161928
"1034",563832.884989268,4181817.33928353
"1035",565110.867455633,4180726.3249055
"1036",566994.083155822,4181752.40651227
"1037",567891.81633141,4180902.23350116
"1038",569312.197115054,4181818.59404955
"1039",570693.328013722,4181921.77782725
"1040",572028.759868382,4181612.82658398
"1041",572336.140666402,4180863.33222181
"1042",575695.664092557,4181905.57457781
"1043",589016.841697835,4180745.26246537
"1044",590378.624383514,4180745.40550936
"1045",591523.875587633,4180779.77822144
"1046",592618.11627954,4180759.29469028
"1047",593694.955914111,4181800.92196503
"1048",549121.394837454,4182880.70583147
"1049",551161.926762728,4182159.71402518
"1050",552289.579177554,4182540.00262816
"1051",553587.425825873,4182062.65720529
"1052",559546.973103848,4182803.47974228
"1053",560292.823200549,4182815.52804963
"1054",561235.047297922,4182829.41198456
"1055",562441.823283552,4182315.707209
"1056",564404.06010943,4183082.36135986
"1057",565832.508759492,4182806.83173608
"1058",566931.021441634,4182040.62632261
"1059",567770.585115414,4182586.42980509
"1060",569221.325786533,4182528.30226598
"1061",569963.620818497,4182304.46122894
"1062",571673.784315381,4182065.75230132
"1063",572333.189174051,4183122.56652851
"1064",574142.160815589,4181965.23733885
"1065",574918.80457972,4182432.93877278
"1066",589633.256892054,4182545.75006932
"1067",591079.359026001,4182451.7804225
"1068",592129.773552851,4182979.5578229
"1069",549995.895599235,4184180.3370914
"1070",550238.919531801,4183751.82219533
"1071",551909.925469121,4184170.05309667
"1072",552821.183403171,4183657.78685522
"1073",560405.587364418,4183928.76445004
"1074",562138.17191757,4184234.68521177
"1075",563412.439026314,4183431.24224315
"1076",564441.286127493,4184232.02395961
"1077",565652.490600165,4183910.83016218
"1078",566500.001069283,4183848.19155027
"1079",567784.061403869,4184270.70149619
"1080",568591.417667343,4184402.11518628
"1081",570884.84685241,4183775.98150185
"1082",571420.911406619,4183432.72416943
"1083",589799.030668853,4183626.80835386
"1084",594289.795049428,4184347.49593508
"1085",594706.245189649,4184329.06171937
"1086",596513.24292939,4184387.897283
"1087",598449.241170929,4184407.12451243
"1088",556193.275489042,4184946.65914159
"1089",560040.565994054,4184478.47102045
"1090",562383.890989151,4184430.23137012
"1091",562674.806897811,4184793.0476932
"1092",564493.687591728,4185518.64739742
"1093",565516.15474137,4185082.09042809
"1094",566968.885210013,4184931.43472503
"1095",567501.938066995,4185259.22535246
"1096",568984.010582058,4184956.97781723
"1097",570028.836577807,4185430.89644907
"1098",577809.478785879,4185472.76751392
"1099",584312.71416131,4185465.3331336
"1100",587283.552316821,4185182.1227476
"1101",588508.235962794,4185496.91388182
"1102",596060.146107625,4184707.15783135
"1103",597954.646247584,4184561.95749384
"1104",601567.525386398,4184521.70925001
"1105",555131.980194612,4186711.51540773
"1106",559163.744892234,4186187.58233654
"1107",560105.641755164,4186153.83978377
"1108",561694.688044157,4186334.52402622
"1109",562836.835035041,4186725.81757699
"1110",564456.015974195,4185704.58820878
"1111",565676.734682552,4185866.95903164
"1112",566805.235398498,4186097.11074853
"1113",567369.05056562,4186664.4549376
"1114",569774.286721758,4185745.72378435
"1115",570544.133906845,4186157.26476704
"1116",586152.36413146,4185881.14741075
"1117",587859.772030803,4186687.4250231
"1118",589135.534811452,4186289.44765216
"1119",589770.109196302,4186219.97653424
"1120",595749.767904166,4186430.49758386
"1121",596788.773333687,4185816.43996664
"1122",598027.446593214,4185852.32721642
"1123",555137.506221885,4186930.19267057
"1124",562159.579927327,4187562.9633094
"1125",563423.978271046,4187858.30801546
"1126",564693.49739038,4187522.75826973
"1127",565693.621253941,4187580.08596765
"1128",567177.259347735,4187593.79582003
"1129",568508.848178858,4188025.82684637
"1130",569489.59432109,4187445.32449356
"1131",570664.000527132,4187372.26043507
"1132",575552.523539149,4187957.3975022
"1133",576004.016759233,4187471.84649321
"1134",577231.809350508,4187971.40663971
"1135",586922.602972867,4187396.38351519
"1136",587984.940066099,4187567.9881141
"1137",588526.217261834,4187245.16441049
"1138",590893.361721483,4188036.32242751
"1139",593051.203932846,4187137.66625059
"1140",593509.542115894,4187727.80042215
"1141",595371.719390125,4186978.7376285
"1142",560277.238356547,4188161.7639519
"1143",561846.28128679,4188517.47524955
"1144",562467.790909811,4189156.99331305
"1145",564618.631685874,4189230.98672903
"1146",565226.945087951,4188648.74162481
"1147",566556.061536176,4189242.44214195
"1148",568759.175592034,4189101.01023832
"1149",570972.208657304,4188321.62691316
"1150",574388.035188005,4189063.28813743
"1151",575332.50726014,4188413.68407804
"1152",578047.332712743,4189322.01632183
"1153",585016.33927361,4188967.65501803
"1154",587579.290129405,4188565.36497707
"1155",589295.768482819,4188873.049361
"1156",590533.285438221,4189055.80090571
"1157",591510.261956073,4188247.51786527
"1158",544736.759713096,4189601.80880108
"1159",563370.717181378,4189937.13560787
"1160",563963.918949081,4190097.30665017
"1161",564869.494543887,4190593.31657455
"1162",566497.370538421,4189848.01086341
"1163",572943.632423387,4190608.07739304
"1164",576819.601933739,4190588.71523922
"1165",580113.248447321,4190534.96136472
"1166",582425.894332711,4190368.66976569
"1167",584912.649354129,4189756.12322032
"1168",586560.577807939,4190369.97394088
"1169",587138.245879486,4189931.12010989
"1170",541415.790150319,4191590.00051786
"1171",543355.20151789,4190952.43876839
"1172",547597.113894755,4190787.67010362
"1173",562144.503847662,4191134.41300652
"1174",562446.669611635,4191302.85155344
"1175",564808.018135357,4190726.69083281
"1176",565341.61345495,4191716.5020815
"1177",567063.886189295,4190725.56255746
"1178",573109.483839951,4191388.08124667
"1179",573721.605514985,4191410.05488705
"1180",574933.106591494,4191479.15210802
"1181",576494.833298287,4190884.50780973
"1182",581462.068102272,4190809.64745659
"1183",582236.570094253,4190911.84464601
"1184",584311.335041759,4191393.24212509
"1185",585571.591612608,4191096.85803405
"1186",586276.732253588,4191586.91761447
"1187",590555.576552941,4190721.36488165
"1188",539891.434607596,4192028.95766748
"1189",540128.275382574,4192909.67129787
"1190",547543.219314669,4192034.8888966
"1191",561230.386571914,4192193.23616623
"1192",562676.988129864,4192248.06744203
"1193",564660.584789447,4192895.10805933
"1194",565282.705570385,4192110.96442659
"1195",572820.969211679,4191950.24811112
"1196",573725.017146484,4192837.20581339
"1197",576213.931377531,4191871.72064723
"1198",578490.443517223,4192940.77323232
"1199",580605.34252137,4192826.3225459
"1200",581498.072876386,4192047.83560002
"1201",583196.938051407,4192685.7189559
"1202",583778.660228198,4192064.7848667
"1203",619529.301910739,4192389.90510548
"1204",540125.125106249,4193399.9343143
"1205",540984.263297035,4193735.41560427
"1206",542999.028553447,4193883.47689548
"1207",545505.320948193,4194126.55764424
"1208",546478.302848209,4193715.3754364
"1209",548511.531807941,4193926.95849629
"1210",561544.736769343,4193486.51706444
"1211",562594.890312998,4194066.40397036
"1212",564767.332510992,4193876.6919134
"1213",565913.183507544,4194275.49518847
"1214",569335.34075509,4193396.54213852
"1215",570041.504728408,4193543.16228629
"1216",571990.904226226,4193717.06199062
"1217",573057.583174771,4194109.91836829
"1218",574093.546828666,4194115.34458193
"1219",575577.758908483,4193921.62114308
"1220",576672.688999512,4194318.66684577
"1221",578387.864381485,4193228.20662233
"1222",578823.291296765,4193647.96545603
"1223",580680.044151599,4193660.05876638
"1224",581018.49191669,4193843.75917383
"1225",582870.749720566,4193827.73982521
"1226",583896.34776308,4193589.29300017
"1227",585745.508425334,4194077.54887747
"1228",526141.506752967,4195035.86347895
"1229",531869.091702278,4194556.3659434
"1230",537715.045013111,4195436.57259651
"1231",539479.743639446,4195217.94889419
"1232",540569.628384925,4195097.96441934
"1233",541695.276561303,4195356.94169601
"1234",542846.310064841,4194863.94480418
"1235",543958.616214094,4194368.37961468
"1236",546104.750201924,4194381.66535911
"1237",560716.371585659,4195248.01314319
"1238",561250.647371143,4195075.391311
"1239",563165.844809294,4194724.7756315
"1240",563990.333651493,4194974.70324831
"1241",570105.097168897,4194651.83152528
"1242",571965.557667126,4195531.96153507
"1243",572696.634529283,4195498.00165643
"1244",574146.367264271,4195047.85779651
"1245",574992.052437686,4194344.67505593
"1246",577192.239670362,4195479.31474671
"1247",577419.246048553,4194663.12218934
"1248",579460.519243157,4195002.05747226
"1249",579921.433581766,4195444.8289294
"1250",582160.059945049,4194478.87989856
"1251",583115.953512724,4194873.64872679
"1252",583969.239673179,4194833.80112203
"1253",588110.404582869,4195056.34984803
"1254",622666.036828147,4194918.05678672
"1255",623092.187286646,4194607.90244898
"1256",539506.613269859,4196598.99928063
"1257",540275.67783588,4195763.73931713
"1258",543394.646087308,4196607.61987648
"1259",555357.697774244,4196316.3863455
"1260",557321.338116768,4196690.18368626
"1261",557931.842700447,4195895.53267503
"1262",560385.924321819,4195765.07505921
"1263",561575.382111102,4196601.39638116
"1264",563619.036215402,4196123.41624252
"1265",571577.332833615,4195795.13443391
"1266",580582.3838526,4196054.22093164
"1267",582019.640715665,4195996.98639636
"1268",583090.553496463,4195885.20502153
"1269",583724.04602059,4195876.5783341
"1270",584762.084992699,4196783.5584325
"1271",586825.923777484,4196696.58243794
"1272",587319.402365918,4196249.7800905
"1273",621087.348915102,4196686.58136246
"1274",623462.782279335,4196767.68496665
"1275",540964.818695089,4197844.93363139
"1276",541862.648660977,4197055.81180435
"1277",554688.538419498,4198006.68023853
"1278",555948.055771214,4197598.81055739
"1279",556696.593829365,4197869.85865644
"1280",557853.543485108,4197247.57566429
"1281",559031.273337749,4196861.90148943
"1282",560381.564224899,4197249.23890654
"1283",561939.081657475,4196988.01331883
"1284",578374.604281949,4196863.0962429
"1285",578944.843402848,4197076.36316767
"1286",580580.086333358,4196850.01778266
"1287",581263.092419765,4196838.68323814
"1288",582450.423338765,4196856.30753672
"1289",583527.284902479,4197944.35619366
"1290",585182.993135786,4197510.67077998
"1291",586055.707535759,4197526.4180805
"1292",587441.069454101,4197329.15030008
"1293",588816.723677655,4197037.29889628
"1294",609822.491748595,4197816.44020653
"1295",611487.240465253,4197745.35671521
"1296",612179.129798853,4197778.49829311
"1297",614947.92840442,4197940.06386987
"1298",622545.968236736,4196932.8739263
"1299",538620.415950318,4199261.99482737
"1300",540219.315357361,4198605.90103484
"1301",541398.964835537,4198920.50905826
"1302",552108.498070515,4199140.82642499
"1303",553255.630768101,4198112.51796876
"1304",553987.013420685,4198897.672079
"1305",556008.067220788,4198706.09078053
"1306",557102.248308971,4199205.90915234
"1307",558236.231021448,4198093.32442954
"1308",558678.427737957,4198219.26037263
"1309",561095.449647411,4199019.4499746
"1310",578876.85846736,4198789.03046836
"1311",580770.28132492,4198511.26763753
"1312",581472.014780287,4198739.51184695
"1313",582718.515301216,4198251.59505557
"1314",583994.603434249,4198103.35134368
"1315",584787.053494847,4198569.3315255
"1316",587066.994601021,4198502.59980823
"1317",594406.457029029,4198919.7261746
"1318",606345.822739996,4198159.96421323
"1319",609707.074658022,4198704.54602969
"1320",610619.793427886,4198877.79618117
"1321",613239.924146243,4198317.68176923
"1322",615275.624850004,4198116.52029362
"1323",616037.487996747,4198695.75691137
"1324",539400.307542592,4199978.83739763
"1325",541308.11357339,4200465.44535747
"1326",541605.288359339,4200051.77174115
"1327",543365.634136856,4200245.24306641
"1328",544651.952259572,4199414.55478826
"1329",553588.185861957,4199371.9316267
"1330",554802.236461606,4200173.93281244
"1331",555852.14301558,4199711.46917864
"1332",556760.82214934,4200261.54611365
"1333",558333.098227549,4200296.10576802
"1334",559209.901155995,4200382.28380662
"1335",559955.559038798,4200229.15942633
"1336",579207.930347983,4199531.19865294
"1337",580284.972021913,4199666.58177864
"1338",581601.320201876,4199820.18325964
"1339",582850.307536262,4199621.27877494
"1340",584395.012411293,4200436.00041018
"1341",584776.585971557,4199388.72705339
"1342",586093.964560366,4199479.44466083
"1343",591502.806802853,4199877.72452853
"1344",593280.958562874,4200402.50134756
"1345",594465.817780744,4200235.88493655
"1346",610183.071817101,4199844.35471446
"1347",611446.481916204,4199708.8991348
"1348",612638.430591126,4200203.85222694
"1349",614710.89487082,4200040.78860475
"1350",626014.654170333,4199925.24365191
"1351",539047.35737954,4201423.9323037
"1352",540536.228926052,4201621.26721033
"1353",541964.15477191,4200908.00897505
"1354",543363.593453772,4201102.25419718
"1355",552301.592049957,4200613.51255254
"1356",552741.343273377,4200676.00943735
"1357",554077.930890894,4200575.06550962
"1358",555713.722833075,4201579.3172202
"1359",557291.502067378,4200870.86963823
"1360",558413.344624165,4201575.08330503
"1361",559026.500914104,4201029.24385871
"1362",577671.730248318,4201737.70120769
"1363",579421.763554626,4201135.4846571
"1364",579955.461936322,4201319.50827517
"1365",581881.830798271,4201590.83391765
"1366",582649.313277741,4201084.75365731
"1367",583566.828680918,4201435.06627892
"1368",585501.814095908,4201606.27209951
"1369",588032.819179008,4201451.4721778
"1370",589446.036514215,4201257.56679677
"1371",589975.035801749,4201498.71074163
"1372",591900.31776227,4201735.94907794
"1373",592215.134400305,4201448.53688953
"1374",593531.085218174,4200720.38190169
"1375",606895.880784738,4201537.98930117
"1376",612448.733437478,4201237.26638159
"1377",617499.99377669,4201287.66879578
"1378",538263.62318753,4202184.46844985
"1379",539901.245897694,4202762.38276482
"1380",540804.931237684,4202031.90600258
"1381",541717.691376575,4202004.45629716
"1382",542743.466047624,4202725.38350163
"1383",554907.605147094,4202419.30805491
"1384",557261.364980933,4201898.97766769
"1385",558658.961528751,4202516.22524715
"1386",559343.362521896,4202251.46413765
"1387",560743.854479752,4202110.92339582
"1388",561284.856992156,4202614.30965956
"1389",562926.233932222,4202710.57735941
"1390",565671.539515933,4201912.74332627
"1391",575447.27771755,4202644.61871417
"1392",577492.421553622,4202094.15568811
"1393",579251.320183367,4202273.18937875
"1394",580795.567691522,4202143.62995748
"1395",581183.848222124,4202348.85117184
"1396",582858.916258474,4202399.59619422
"1397",583976.999248108,4202722.85430082
"1398",585545.895936275,4201818.75292814
"1399",585965.970601511,4202656.56806873
"1400",587965.783395892,4202582.64139171
"1401",588769.29415607,4202110.21730087
"1402",590516.679096724,4202376.81158297
"1403",590920.40678158,4201850.74819925
"1404",592659.088748213,4202112.07152593
"1405",605598.538050647,4201984.35656126
"1406",606584.651733895,4202588.50109826
"1407",608083.480560949,4201927.21231819
"1408",608498.384176814,4202849.35086838
"1409",614429.204635875,4202342.61968763
"1410",534421.029861223,4203280.91376265
"1411",536416.710694951,4204002.62775252
"1412",536926.528669884,4203866.18831425
"1413",538873.214294756,4203862.23600488
"1414",539197.730761337,4203341.43531821
"1415",541056.62585387,4203175.46046655
"1416",544213.832237049,4203769.43193975
"1417",545571.513715042,4203180.43580624
"1418",556462.27411257,4203690.9917813
"1419",557685.646028919,4203009.11964003
"1420",560232.851028632,4203220.86193561
"1421",562017.596737836,4204031.23181436
"1422",563906.336696675,4204206.01383535
"1423",564858.556996968,4203990.04158881
"1424",576520.641786176,4203009.1889981
"1425",578985.839694526,4203290.06128671
"1426",580245.020423383,4203004.33406817
"1427",581001.544882745,4203730.21196388
"1428",583247.180262252,4203752.22993386
"1429",583718.765503435,4203482.53669632
"1430",585386.851243793,4203409.4242349
"1431",586652.769344131,4202987.26957726
"1432",588214.463786724,4204135.06771881
"1433",589457.684367611,4203692.31234108
"1434",605095.530702397,4203204.981099
"1435",606409.627652791,4203734.38495383
"1436",607375.111632765,4203884.23719698
"1437",608350.923510383,4203177.17630512
"1438",615335.771104479,4204072.91403096
"1439",617736.601949074,4203104.70495277
"1440",535168.821735154,4204610.60182194
"1441",536301.094936718,4204468.94727851
"1442",537344.295483409,4204239.05491008
"1443",539074.904674204,4204607.75000416
"1444",540203.590697407,4205175.74983593
"1445",541772.475922201,4204635.98408085
"1446",545145.275201968,4204762.75896112
"1447",547588.190252532,4204935.09918376
"1448",556564.940900961,4205219.03673675
"1449",558169.500221463,4204922.8450669
"1450",559872.508885577,4204523.67590622
"1451",560229.488550635,4205338.24258842
"1452",561463.520572407,4205246.58923191
"1453",563160.687704205,4204823.89003065
"1454",563979.195607831,4204221.62777397
"1455",577957.039199144,4205160.38549429
"1456",579118.078628278,4204770.87294764
"1457",580902.82453326,4204765.74804226
"1458",581632.481747245,4205117.66065518
"1459",582468.217750219,4204305.82070018
"1460",583816.763565411,4204493.07223349
"1461",585051.580194547,4205396.05208515
"1462",587787.54546563,4204677.81261785
"1463",601390.882058942,4205318.84504026
"1464",602383.439462051,4204569.67965639
"1465",603287.57750278,4204656.1836753
"1466",604796.92355797,4204304.78085167
"1467",605803.019761712,4205170.84028367
"1468",608137.557091276,4205098.71073394
"1469",610972.881855927,4204906.14792648
"1470",611962.824922462,4205439.97629205
"1471",613739.389007048,4205382.0926165
"1472",538742.627800638,4206345.28670796
"1473",540004.430909663,4206535.33373173
"1474",540596.759684044,4206073.12595779
"1475",541586.949476536,4206544.62578567
"1476",557221.759481201,4206071.76456046
"1477",557761.113211851,4205720.8415983
"1478",559784.34765149,4205912.83074882
"1479",560144.103372592,4206245.52668243
"1480",562071.777256757,4206342.52075982
"1481",562734.453818976,4206005.1115249
"1482",564316.545000635,4206511.46582452
"1483",566053.931025117,4206015.72995324
"1484",566924.73812579,4205510.41564032
"1485",576640.048039579,4205848.11068653
"1486",578038.870333375,4205584.28313512
"1487",579821.321860198,4205540.38402666
"1488",581582.279551679,4205478.35294992
"1489",582456.352909244,4205604.95991233
"1490",583682.723806181,4205833.25885752
"1491",585592.153032575,4206095.22288644
"1492",586033.966185015,4205502.25017257
"1493",597608.467147666,4206369.2272839
"1494",599188.61371389,4205955.41844751
"1495",603068.4470964,4205475.56573914
"1496",603944.541743519,4205902.72388876
"1497",605140.727213564,4205466.98007813
"1498",605776.950448402,4206652.60114821
"1499",607176.636077046,4205681.74677203
"1500",608408.764683694,4205450.52780954
"1501",612859.582668826,4205632.39619976
"1502",527378.348736064,4207446.57367926
"1503",529567.315871385,4207257.5882437
"1504",536258.252451772,4207333.74457297
"1505",538783.629516228,4206857.96435166
"1506",539152.545804235,4207139.31536077
"1507",540848.100439701,4207730.5809191
"1508",541913.205341833,4207377.04802739
"1509",542780.739554789,4207727.96485306
"1510",561768.16335691,4206904.1828276
"1511",562473.425086246,4207686.2210928
"1512",564117.927383563,4207015.32211017
"1513",565485.301195264,4206868.11423535
"1514",576468.47309728,4207423.57929483
"1515",577586.551637861,4207008.70693463
"1516",580068.191664583,4207094.37072595
"1517",582450.709928561,4206938.59643539
"1518",583445.511576285,4207050.5989932
"1519",584756.35293191,4206759.02281401
"1520",585969.621123818,4207894.27254446
"1521",591702.596251255,4207613.73477409
"1522",595028.524527278,4207322.9173734
"1523",596783.925542165,4207885.80300509
"1524",597158.912874094,4206801.45480016
"1525",598781.110913946,4207666.36958373
